"Kraft Foods Group, Inc.",5064535
Kraton Polymers,5064536
Kravet Fabrics,5064537
Kravet Inc.,5064538
Kroll Factual Data,5064539
Kronos Incorporated,5064540
Kronos Worldwide,5064541
Kubota,5064542
Kunzler & Company,5064543
Kurk-Mcginley Enterprises Inc,5064544
Kwik Trip,5064545
Kyo-Ya Hotels,5064546
Kyrene School District,5064547
KYTHERA Biopharmaceuticals Inc.,5064548
"L Brands, Inc.",5064549
L-1 Identity Solutions,5064550
L-3 Communications,5064551
"L-3 Unmanned Systems, Inc.",5064552
L.S. Starrett,5064553
La Madeleine,5064554
La Negrita,5064555
LA Philharmonic,5064556
Labatt Food Service,5064557
LabCorp,5064558
LaborSoft,5064559
Lacks Enterprises,5064560
Lactalis American Group,5064561
Laguna Development Corporation,5064562
Lahey Clinic,5064563
Laitram,5064564
Lake Champlain Chocolates,5064565
Lake Travis Independent School District,5064566
Lakes Entertainment,5064567
Lakeshore Technical College,5064568
Lamar National Bank,5064569
Lamar University,5064570
Lance Camper Manufacturing Co,5064571
LANDesk Software,5064572
Landmark Aviation,5064573
Landmark College,5064574
LANDMARK GRAPHICS CORPORATION,5064575
Landor,5064576
Landry's Restaurants,5064577
Lane Construction,5064578
Lane Press Inc.,5064579
Langston University,5064580
Lansing Board of Water and Light,5064581
Lantheus Medical Imaging,5064582
Lantronix,5064583
Laredo Community College,5064584
Larimer County,5064585
Larry H. Miller Group,5064586
Las Vegas Review Journal,5064587
Las Vegas Sands,5064588
Lasell College,5064589
"Laser Shot, Inc.",5064590
Laser Spine Institute,5064591
Latham Pool Products,5064592
Laureate Education,5064593
Lavelle Industries,5064594
Lawrence & Memorial Hospital,5064595
Lawrence General Hospital,5064596
Layne Christensen,5064597
Layne Christensen Company,5064598
Le Chef Bakery,5064599
Leap Wireless (Cricket Communications),5064600
Leapfrog,5064601
Leco,5064602
Lee College,5064603
Lee County Electical Cooperative Inc,5064604
Lee County Port Authority,5064605
Lee County Port Authority/Southwest Florida International Airport,5064606
Left Hand Networks,5064607
Legacy Reserves LP,5064608
Legal Aid Society,5064609
"Legal Sea Foods, LLC",5064610
Legg Mason,5064611
Leggett and Platt,5064612
Legislative Data Center,5064613
Lego Systems Inc.,5064614
Lehigh Hanson,5064615
Lehigh Valley Hospital,5064616
Lemaitre Vascular,5064617
"Lending Tree, LLC",5064618
Lennox International,5064619
Lenox Newell Rubbermaid,5064620
Leone Industries,5064621
Leprino Foods,5064622
Lesaffre Yeast Corporation,5064623
Leslie's Poolmart,5064624
LeTourneau University,5064625
Level 3 Communications,5064626
Levi Strauss & Co.,5064627
Lex County Sheriff's Dept,5064628
Lex Products Corp.,5064629
Lexicon Marketing Corporation,5064630
Lexington Solutions,5064631
LG&E KU,5064632
LH Dottie,5064633
LHP Hospital Group,5064634
Liberty Global Inc,5064635
Liberty Mutual,5064636
Liberty Mutual Insurance,5064637
Life Care Centers of America,5064638
Life Care Services LLC,5064639
Life Data Labs,5064640
Life Fitness,5064641
Life is Good Inc,5064642
Life Technologies Corporation,5064643
LifeBridge Health,5064644
Lifecell,5064645
Lifechurch.tv,5064646
LifeImage,5064647
"LifeLock, Inc.",5064648
LifePoint Hospitals,5064649
LifeSize Communications Inc,5064650
Lifetime Brands,5064651
LifeTouch,5064652
Lifeway Christian Resources,5064653
Ligand Pharmaceuticals,5064654
Lighting Science Group Corporation,5064655
Lightolier,5064656
Lightower Fiber Networks,5064657
Lightwave Technologies LLC,5064658
Lime Instruments LLC,5064659
Lin TV,5064660
Linblad Expeditions,5064661
Lincoln Financial Group,5064662
Lincoln National Corporation,5064663
Lincoln Paper and Tissue,5064664
Lincoln Property Company,5064665
Lincoln Trust,5064666
Lindt Chocolate,5064667
Link Staffing Services,5064668
LinkedIn,5064669
LINN Energy,5064670
"Linn Energy, LLC",5064671
Linvatec Corporation,5064672
Lion Apparel,5064673
LIONS CLUBS INTERNATIONAL,5064674
Lions Gate Entertainment Inc,5064675
"Lionstone Partners, Ltd.",5064676
LipoScience Inc,5067843
Liqui-box,5064677
Lista Corporation,5064678
Live Nation,5064679
Livewire Mobile,5064680
Livingproof,5064681
LKQ Corporation,5064682
LMI Aerospace,5064683
LNH INC/HostMySite.com,5064684
Locke Lord Edwards,5064685
Lockheed Martin Corporation,5064686
Lodestone Management Consultants,5064687
Lodgenet International / Entertainment,5064688
Lodgian,5064689
Lodging Solutions,5064690
Loehmann's Holdings,5064691
Loews Corp.,5064692
Loews Hotels,5064693
Logan Industries,5064694
Logista,5064695
Logistics Plus,5064696
Logitech,5064697
Logitech Inc.,5064698
LogixHealth,5064699
Lone Star College System,5064700
Longy School of Music,5064701
Lonza,5064702
"Loomacres, Inc.",5064703
Loomis,5064704
Loomis Armored US,5064705
Loomis Sayles,5064706
"Loomis, Fargo & Co",5064707
"Loomis, Sayles & Company, L.P.",5064708
Lopez Foods,5064709
LORD Corporation,5064710
"Lord, Abbett & Co.",5064711
Los Alamos National Security,5064712
Los Angeles Fire and Police Pensions,5064713
Los Angeles Jewish Home for the Aging,5064714
Los Angeles Philharmonic Association,5064715
Los Angeles World Airport,5064716
Loud Technologies,5064717
Louis Boston,5064718
Louis Dreyfus,5064719
"Louis Shanks of Texas, Inc.",5064720
Louisiana Office of Group Benefits,5064721
Louisville Regional Airport Authority,5064722
Louisville/Jefferson Co Metro Government,5064723
Lourdes Health System,5064724
Love's Travel Stops & Country Stores,5064725
Loving Care Agency,5064726
Lowell General Hospital,5064727
Lowell Group,5064728
Lower Bucks Hospital,5064729
Lower Colorado River Authority,5064730
Loyola Marymount University,5064731
Loyola University of Chicago,5064732
LPL Financial,5064733
LQ Management,5064734
Lq Management L.L.C.,5064735
LSB Industries,5064736
LSC Communications,5064737
LSG Sky Chefs,5064738
LTCQ,5064739
LTD Commodities,5064740
LTX,5064741
Lubbock County Hospital District,5064742
Lubricating Specialties,5064743
Luby's,5064744
Lucas Film,5064745
Luck Stone Corporation,5064746
Lululemon Athletica,5064747
"Lumenate Technologies, LP",5064748
Lumigent,5064749
Luminent Inc,5064750
Luminex Corporation,5064751
Luxfer Cylinders,5064752
LXE,5064753
Lydall,5064754
Lynden Door,5064755
Lyndon State College,5064756
LyondellBasell,5064757
"Lyris, Inc.",5064758
Lytron,5064759
M & W Zander Us Inc,5064760
M. D. Anderson Services Corp,5064761
"M.S. Walker, Inc.",5064762
M/A/R/C Inc.,5064763
M&T Bank Corporation,5064764
M2S,5064765
Mac Equipment,5064766
Mac-Gray,5064767
MacEwan University,5064768
Macom Tech,5064769
Macquarie Group,5064770
Macrovision,5064771
Macsteel Service Centers USA,5064772
Mactec,5064773
"Macy's East, Inc.",5064774
"Macy's Retail Holdings, Inc",5064775
"Macy's, Inc.",5064776
Madison Capital Markets,5064777
Madison Square Garden,5064778
Madix,5064779
MAERSK Sealand,5064780
MAG Industrial Automation Systems,5064781
Magellan,5064782
Magellan Diagnostics,5064783
Magellan Midstream Partners,5064784
Magic Software,5064785
"Magnum Semiconductor, Inc.",5064786
"Magnus Health Technology, Inc.",5064787
Maid-Rite Steak Company Inc.,5064788
Mail Terminal Services LLC,5064789
Maimonides Medical Center,5064790
Maine and Maritimes Corporation,5064791
Maine College of Art,5064792
Maine Medical Center,5064793
Maines Paper & Food Service,5067844
Mamiye Brothers,5064794
Manaar Co,5064795
Managed Business Solutions,5064796
ManageForce,5064797
Manchester Industries,5064798
Mangum Oil and Gas Company,5064799
Manhattan Beer Distributors,5064800
Manhattan Construction Company,5064801
Manhattan Software,5064802
Manitowoc Foodservice Group,5064803
Mannatech Inc.,5064804
Mannkind Corporation,5064805
Manor Independent School District,5064806
Many Worlds Inc,5064807
Mapco Auto Parks,5064808
Mapr Technologies,5064809
"MAQUET, Inc.",5064810
Marathon Oil,5064811
Marian Court College,5064812
Mariani Packing Company,5064813
Maricopa Community Colleges,5064814
"Maricopa County, AZ",5064815
Maricopa Integrated Health System,5064816
Maritime International,5064817
Maritz Inc,5064818
Mark Tear,5064819
Markel,5064820
Markem-Imaje,5064821
"Market Diagnostics International, LLC",5064822
Market Link,5064823
Market Track,5064824
MarketSphere Consulting,5064825
Markit,5064826
Markley Group,5064827
Markwest Hydrocarbon,5064828
Marlboro College,5064829
MARS Chocolate,5064830
Marsh Supermarkets Inc,5064831
Marshfield Doorsystems Inc,5064832
Martek Power,5064833
Martha Stewart Living,5064834
Martin & Bayley,5064835
Martin Resource Management Corp.,5064836
Martin Sprocket & Gear,5064837
Martin's Famous Pastry Shoppe,5064838
Martin's Super Markets,5064839
Martins Point,5064840
Marvell Semiconductor,5064841
Marvin Windows and Doors,5064842
"Mary Ann Liebert, Inc.",5064843
Mary Kay,5064844
Mary Kay Inc.,5064845
"Mary Kay, Inc.",5064846
Maryland Department of Natural Resources,5064847
Masco Cabinetry,5064848
Masco Contractor Services,5064849
Masco Retail Sales Support (MRSS),5064850
Mascoma Corp.,5064851
Masergy,5064852
Masimo Corporation,5064853
Mason Companies Inc,5064854
Mass General Hospital,5064855
Mass Housing,5064856
Mass Medical,5064857
Mass Medical Society,5064858
Massachusetts College of Art & Design,5064859
Massachusetts College of Pharmacy and Health Services,5064860
Massachusetts Mutual Life Insurance Company,5064861
Massachusetts Office on Disability,5064862
Massachusetts School of Law at Andover,5064863
Massachusetts Water Resource Authority,5064864
Massasoit Community College,5064865
MassMutual Financial Group,5064866
Massport,5064867
Mastec,5064868
Master Lock Co.,5064869
Master Tag,5064870
"Master-Halco, Inc.",5064871
Masterbrand Cabinets,5064872
Mastercard,5064873
MasterTag,5064874
Mate Precision Tooling,5064875
Matheny Medical and Educational Center,5064876
"Matheson Tri-Gas, Inc",5064877
Mathis Brothers Furniture,5064878
Mathworks,5064879
Matrix Medical Network,5064880
Matrix Service Company,5064881
"Mattel, Inc.",5064882
Mattress Firm,5064883
Mavenir Systems Inc.,5064884
Maverik Country Stores,5064885
Maxim Integrated Products,5064886
Maxwell Technologies,5064887
MBCR,5064888
MBTA,5064889
McAfee,5064890
McBride & Lucius,5064891
McCarran International Airport,5064892
McCarthy Building Companies,5064893
McCoy's Building Supply,5064894
McDermott International,5064895
McDevitt Trucks,5064896
McDonald's,5064897
McGadery,5064898
McGrath RentCorp,5064899
McGraw-Hill,5064900
McGrawHill Financial,5064901
MCH Strategic Data,5067845
"McKean Defense Group, LLC",5064902
McKee Foods Corporation,5064903
McKesson Corporation,5064904
McKinsey & Company,5064905
McLane Company,5064906
"McLennan County, TX",5064907
McNaughton-McKay Electric Company,5064908
McQuay International,5064909
MD Anderson Cancer Center,5064910
"MD Building Products, Inc.",5064911
MDR Fitness Corporation,5064912
MDU Resources,5064913
Measurement Computing,5064914
Measurone,5064915
"Med Fusion, LLC",5064916
Medecision,5064917
Medent,5064918
"Media Excel, Inc.",5064919
Mediacom,5064920
Mediacom Communications Corporation,5064921
MediaNews Group Inc,5067985
MediaOne of Utah,5064922
Medica Health Plans,5064923
Medicaid Planning Partners LLC,5064924
"Medical Action Industries, Inc.",5064925
Medical Center Hospital,5064926
Medical City,5064927
Medical Depot,5064928
"Medical Evaluators of Texas Aso, L.L.C.",5064929
Medical Liability Mutual Insurance Company,5064930
Medical Mutual Insurance Company,5064931
"Medical Present Value, Inc.",5064932
Medical School of Georgia,5064933
"Medical Technology, Inc.",5064934
Medical Transportation Management,5064935
Medicis,5064936
Medicus Healthcare Solutions,5064937
MediMedia,5064938
Meditech,5064939
Medivation,5064940
Medline,5064941
Medrisk,5064942
"Medsite, Inc.",5064943
MedSolutions,5064944
Medtronic,5064945
Medtronics,5064946
Megapath,5064947
Megapath (formerly Covad Communications Group),5064948
Megtec Systems Inc,5064949
Meguiar's,5067846
Melbourne International Airport,5064950
Members Choice Credit Union,5064951
Memorial Hermann Healthcare System,5064952
Memorial University Medical Center,5064953
Memphis Gas Light and Water,5064954
MEMSIC,5064955
Men's Wearhouse,5064956
Mendocino Brewing Company,5064957
Mental Health Mental Retardation of Tarrant County,5064958
Mentor Graphics Corporation,5064959
MepCo,5064960
Mercator Advisory Group,5064961
Mercer University,5064962
Merchans Automotive Group,5064963
Merchant Card Choice Services,5064964
Merchant Warehouse,5064965
Merchants Choice Card Services,5064966
"Merck & Co., Inc.",5064967
Mercury Aircraft Inc.,5064968
Mercury Computers,5064969
Mercury Marine,5064970
Mercury Solar Systems,5064971
Mercury Technology,5064972
Mercy Heath Services,5064973
Meredith Corporation,5064974
Meredith Village Savings Bank,5064975
Merge Efilm,5064976
Merichem Company,5064977
Meridian Bio Science,5064978
Merit Medical Systems Inc,5064979
Meritage Homes,5064980
Merix Corporation,5064981
Merrill Corporation,5064982
"Merrimac Industries, Inc.",5064983
Merrimack Pharmaceuticals Inc.,5064984
Mersen,5064985
Meru Networks,5064986
Mesa Air,5067847
Mesa Community College,5064987
Mesa Public Schools,5064988
Mesirow Financial Holdings Inc.,5064989
Metabolon,5067986
Metalcraft of Mayville,5064990
Metalcraft Technologies,5064991
Methodist Health System Irb,5064992
Methodist Health System of Dallas,5064993
MetOcean Telematics,5064994
MetraTech,5064995
Metro,5064996
Metro St. Louis,5064997
Metromont Corp.,5064998
"Metropcs Wireless, Inc.",5064999
Metropolitan Community College,5065000
Metropolitan District Commission,5065001
Metropolitan Transit Authority of Harris County,5065002
Metropolitan Utilities District of Omaha,5065003
MetroWest Medical Center,5065004
MetTel,5065005
Meva Corporation,5065006
Meyer Sound Laboratories Inc,5065007
Mezeo Software Corporation,5065008
MFG.com,5065009
MFS,5065010
MFS Investment Management,5065011
MGH Development Office,5065012
MGH Institute of Health Professions,5065013
MGM Resorts International,5065014
MHIC,5065015
MI Swaco,5065016
MI Windows & Doors,5065017
Miami Dade Aviation Department (MIA),5065018
Miami Parking Authority,5065019
Miasole,5065020
Michael Kors,5065021
Michael Rokey,5065022
Michaels Stores,5065023
"Michaels Stores, Inc.",5065024
Michelin North America Inc,5065025
Michigan State University,5065026
Micro Contacts,5065027
Microbia Precision Engineering,5065028
Microbilt (CL Verify),5065029
Microchip Technology,5065030
Microchip Technology Incorporated,5065031
MicroEnergy Credits / LaunchPad Inc.,5065032
MicroFinancial Incorporated,5065033
Microgroup,5065034
Microline Surgical,5065035
Micron Technologies,5065036
Micron Technology,5065037
Microsoft,5065038
Microsoft Corporation,5065039
Microwave Networks Incorporated,5065040
"Microwave Radio Communications (Vislink, Inc.)",5065041
Mid Amercan Natural Resources,5065042
Mid-South Industries Inc,5065043
MidAtlantic Farm Credit,5065044
Middlesex Company,5065045
Middlesex Savings Bank,5065046
MidFirst Bank,5065047
Midland College,5065048
Midland County Hospital District,5065049
Midland Memorial Hospital,5065050
Midmark Corporation,5065051
Midwest ISO,5065052
Midwestern State University,5065053
Miles Kimball Company,5065054
Milestone Management,5065055
Milford Hospital,5065056
Millenium Pharmaceuticals Inc,5065057
Millennium,5065058
Miller Electric Manufacturing Company,5065059
Miller-St. Nazianz,5065060
Milliman Inc,5065061
"Millionaire Network, LLC",5065062
Millipore Corporation,5065063
Millward Brown,5065064
Milton Cat,5065065
Milton Caterpillar,5065066
Milton Hershey School,5065067
Mimecast,5065068
Minardi Consulting Group,5065069
MindJet,5065070
MindTree,5065071
"Mine Safety Appliances Company, LLC",5065072
Minerals Technologies,5065073
Minka Lighting Group,5065074
Minuteman International,5065075
MiraCosta College,5065076
Mirapoint Inc,5065077
"MIRO CONSULTING, INC.",5065078
Mission Health,5065079
Missouri Dept. of Transportation,5067848
Missouri Employers Mutual,5065080
Mitchell International,5065081
Mitel Corp.,5065082
Mitre Corporation,5065083
Mizuho Securities,5065084
MKS Instruments,5065085
MLB,5065086
MN,5065087
"MN Airlines, LLC dba Sun Country Airlines",5066753
Mobile Messenger,5065088
Mobile Mini,5065089
Moca Systems,5065090
MOCOSpace,5065091
MOD Pizza,5065092
Modec International,5065093
"Modern Plumbing Company, Inc.",5065094
ModivMedia,5065095
Modo Eye Wear,5065096
ModSpace,5065097
ModusLink,5065098
moen,5065099
Mohawk Industries,5065100
Mohawk Paper,5065101
Mohegan Tribe,5067849
Moksha8,5065102
Molina Healthcare Inc,5065103
Molson Coors Brewing,5065104
Momenta Pharmaceuticals,5065105
Momentive Performance Materials,5065106
Monarch Casino & Resort,5065107
Monarch Cement,5065108
MoneyGram International,5065109
Monitor Group LLC,5065110
Monk Development,5065111
Monotype Imaging,5065112
Monsanto,5065113
Monster.com,5065114
Montserrat College of Art,5065115
Mood Media,5065116
Moog Inc,5065117
Moore Medical Corp.,5065118
Morinda,5065119
"Moroch & Associates, Inc.",5065120
Morphotrust USA/L-1 Identity Solutions,5065121
Morris K. Udall Scholarship and Excellence in National Environmental Policy Foun,5065122
Morrison Supply,5065123
Morrison Supply Company,5065124
Mortenson,5065125
Morton's Restaurant Group,5065126
Mossberg,5067850
Mother Parkers Tea & Coffe,5065127
Mothercare,5065128
Mothers Polishes Waxes,5065129
"Motio, Inc",5065130
Mott Corporation,5065131
Mount Auburn Cambridge IPA,5065132
Mount Ida College,5065133
Mountaire Farms,5065134
Movilitas,5067851
Mozy,5065135
mPortal,5065136
Mr Carwash,5065137
MRC Global,5065138
MRE Consulting,5065139
MRV Communications,5065140
MS Pharmacy,5065141
MSA Security,5065142
"MSC Group, Inc.",5065143
MSC Software Corp,5065144
MSP,5065145
MTS Systems Corporation,5065146
Mueller Sports Medicine,5067852
"Mueller Supply Company, Inc.",5065147
Mueller Systems,5065148
Multi Service Corporation,5065149
Multi-Health Systems Inc.,5065150
Multisorb Technologies,5065151
MultiView,5065152
"Mumbojumbo, LLC",5065153
Munchkin Inc,5065154
Municipal Credit Union,5065155
Municipal Emergency Services Inc (MES),5065156
Munters Corporation,5065157
Murad Skin Research Labs Inc,5065158
Murphy Hesse Toomey & Lehane,5065159
Murphy Oil,5065160
"Museum of Fine Arts, Boston",5065161
Music Group,5065162
Mutual Materials,5065163
MV Transportation,5065164
MXi Technologies,5065165
Mycroft,5065166
Mylan Inc.,5065167
Mylan Pharmaceuticals Inc.,5065168
Myriad Genetics,5065169
MyScreenMobile,5065170
MyWebGrocer,5065171
N Vision Global Tech Solution,5065172
Nabors Industries,5065173
Nabors Industries Ltd,5065174
NACA Logistics Group,5065175
Nanosolar,5065176
Nanosys,5065177
Nantahala Outdoor Center,5065178
NASA Johnson Space Center,5065179
NASCAR,5065180
Nashville Airport,5065181
National Able Network,5065182
National Amusements Inc.,5065183
National Basketball Association,5065184
National Board for Professional Teaching Standards,5065185
National Commercial Data Services,5065186
National Data Center,5065187
National Dentex Corp,5067853
National Entertainment Network,5065188
National Express,5065189
National Express Corporation,5065190
National Federation of Independent Business,5065191
National Financial Partners,5065192
National Football League Inc.,5065193
National Fruit Product Company,5065194
National Geographic,5065195
National Grid,5065196
National Gypsum Company,5065197
National Instruments,5065198
National Lime and Stone,5065199
National Lumber,5065200
National Marrow Donor Program,5065201
National Office Furniture,5065202
National Oilwell - Varco,5065203
National Oilwell Varco,5065204
"National Oilwell Varco, Inc.",5065205
National Pen Corporation,5065206
National Pipe and Plastic,5065207
National Processing Company,5065208
National Radio Astronomy Observatory,5065209
National Renewable Energy Laboratory (NREL),5065210
National Retail Properties,5065211
National Rural Electric Cooperative,5065212
National Science Foundation,5065213
"National Trench Safety, LLC",5065214
National-Oilwell Varco Inc,5065215
Nationstar Mortgage Holdings Inc.,5065216
Nationstar Mortgage LLC,5065217
Nationwide Children's Hospital,5065218
Nationwide Labs,5065219
Nationwide Marketing Group,5065220
Natural Organics Inc,5067987
Natures Sunshine,5065221
Natus Medical Incorporated,5065222
Navic Networks,5065223
Navico Holdings,5065224
Navillus,5065225
Navilyst Medical,5065226
NaviMedix,5065227
Navisite,5065228
"Navitus Health Solutions, LLC",5065229
Navman Wireless Holdings,5067854
Navy - Naval Aviation Industrial,5065230
Navy Federal Credit Union,5065231
NBC Universal,5065232
NBCUniversal,5065233
NBTY,5065234
NCCI Holdings Inc,5065235
NCH,5065236
NCI Building Systems,5065237
NCI Group,5065238
NCP Solutions,5065239
NCSOFT,5065240
Ncsoft Corporation,5065241
NDC Infared Engineering Inc,5065242
NebuLogic,5065243
NEC Corporation Of America,5065244
NEC Energy Solutions,5065245
NECCO,5065246
Needham Electric Supply Corp,5065247
Neenah Paper,5065248
Neil Jones Food Co.,5065249
Neiman Marcus,5065250
Neiman Marcus Group Ltd LLC,5065251
Nektar Theraputics,5065252
Nelson Labs,5065253
Nemko Dallas Inc,5065254
NeoMagic,5065255
Neophotonics,5065256
Neopost,5065257
Neostem,5065258
Neovia Logistics,5065259
Nestle R & D Center Inc.,5065260
Nestle Waters North America,5065261
Net Mercury,5065262
"Net-Temps, Inc.",5065263
NetApp,5065264
Neterion,5065265
NetGear Inc,5065266
"NetScout Systems, Inc.",5065267
NetSpend,5065268
Netspend Corporation,5065269
"NetSuite, Inc.",5065270
Network Hardware Resale LLC,5065271
NetWork Health,5067855
Network Solutions,5065272
Netzyn Inc,5065273
"Neurocrine Biosciences, Inc.",5065274
NeuroMetrix,5065275
Nevada Health Centers,5065276
Nevada Rural Hospital Partners,5065277
Nevada System of Higher Education,5065278
New Balance / Rockport,5065279
New Beed Logistics,5065280
New Belgium Brewing Company Inc.,5065281
New Brunswick Scientific,5067856
New Country Motor Car Group,5065282
New Data Strategies,5065283
New England Air Systems,5065284
New England Center for Children,5065285
New England College of Optometry,5065286
New England Controls Inc,5065287
New England Delta Dental,5065288
New England Institute of Technology,5065289
New England Journal of Medicine,5065290
New England Labortory Casework,5065291
New England Patriots,5065292
New England Sinai Hospital,5065293
New England Tea and Coffee,5065294
New Enterprise Stone and Lime Co.,5065295
"New Era Cap Company , Inc.",5065296
New Hampshire Department of Transportation,5065297
"New Hampshire Electric Cooperative, Inc.",5065298
New Hampshire Institute of Art,5065299
New Jersey City University,5065300
New Jersey Institute Of Technology,5065301
New Jersey Turnpike Authority (NJTA),5065302
New Mexico State University,5065303
New Seasons Market,5065304
"New South Companies, Inc.",5065305
New York Blower,5065306
New York City Board Education,5065307
New York City Housing Authority (NYCHA),5065308
New York City Transit,5065309
New York Life,5065310
New York Life Insurance Company,5065311
New York Liquidation Bureau,5065312
New York Media LLC,5065313
New York State Thruway Authority,5065314
New York Stock Exchange,5065315
New York Transit,5065316
Neways,5065317
Newbury Corporation,5065318
"Newedge USA, LLC",5065319
Newell Rubbermaid,5065320
Newfield Exploration,5065321
Newfield Exploration Company,5065322
Newly Weds Foods,5065323
"Newman's Own, Inc.",5065324
Newmark Grubb Knight Frank,5065325
Newmarket International Inc.,5065326
Newmont Mining Corporation,5065327
News America Marketing,5065328
Newspaper National Network,5065329
Newton Wellesley,5065330
Nexen,5065331
Nexeo Solutions,5065332
Nexient,5065333
"Nexstar Broadcasting Group, Inc.",5065334
Next Generation Vending LLC,5065335
Next Step Living,5065336
NextWave Broadband Inc,5065337
Nexus Health Systems,5065338
NFI Industries,5065339
NFS,5065340
Niagara Bottling LLC,5065341
NIBCO,5065342
NIBCO INC.,5065343
Nice Systems,5065344
Nice-Pak Products,5065345
Nichols College,5065346
Nifco America,5065347
NightHawk Radiology Holdings Inc.,5065348
NII Holdings Inc,5065349
Nikon Precision,5065350
Ninety Nine Restaurants,5065351
NiSource,5065352
Nissin International Transport USA,5065353
Nitai Partners,5065354
Niteo,5065355
NJCU,5065356
NJVC,5065357
NLMK USA,5065358
NMS Communications,5065359
Noble Corporation,5065360
Noble Energy,5065361
Noble Energy Inc.,5065362
NOCO Energy Group,5065363
"Noetix Deal 172,500K License, 330K Total",5065364
NoHo Hangover Defense,5065365
Nokia,5065366
"NOLA Business Solutions, Inc",5065367
Nomura,5065368
Noodles & Company,5065369
Noosh,5067857
Norandex,5065370
Nordion (Canada) Inc.,5065371
Nordson EFD,5065372
"Nordstrom, Inc.",5065373
Noresco,5065374
Norman Regional Health System,5065375
Nortel Networks,5065376
North Atlantic Networks,5065377
North Carolina State Ports Authority,5065378
North Cypress Medical Center,5065379
North Perry Airport,5065380
North River Supply,5065381
North Shore Medical Center,5065382
North Texas Medical Center,5065383
North Texas Tollway Authority,5065384
Northeast Delta Dental,5065385
NorthEast Electrical Distributors,5065386
"Northeast Georgia Health System, Inc.",5065387
Northeast Health,5065388
Northeast Health System,5065389
Northeast Utilities Service Co,5065390
Northeast Utilities Service Co.,5065391
Northeastern Oklahoma A&M College,5065392
Northeastern State University,5065393
Northeastern University,5065394
Northern Bank & Trust Co,5065395
Northern California Presbyterian Homes & Services,5065396
Northern Light,5065397
Northern Oklahoma College,5065398
"Northern Power Systems, Inc",5065399
"Northern Safety Co., Inc.",5065400
Northern Tier Energy,5065401
Northern Tool and Equipment,5065402
Northgate Gonzalez Markets,5065403
Northrop Grumman Corporation,5065404
Northside ISD,5065405
Northstar Recyclying Group,5065406
Northwest Administrators,5065407
Northwest Anesthesia,5065408
Northwest Medical Center,5065409
Northwestern Energy,5065410
Northwestern Mutual Life Insurance,5065411
Northwestern Oklahoma State University,5065412
Norton Healthcare,5065413
Norwegian Cruise Line Ltd.,5065414
Norwell Technology Group,5065415
Norwex Malta LTD,5065416
Norwich Pharmaceutical,5065417
Norwood Promotional Products,5065418
NOV MD-TOTCO,5065419
Nova Machine Products,5065420
Nova Solar,5067858
Novartis Pharmaceuticals,5065421
Novartis Pharmaceuticals Corporation,5065422
Novartis Research,5065423
Novatel Wireless,5065424
Novation,5065425
Novelis Corporation,5065426
Novella Clinical,5065427
Novo Nordisk,5065428
Novostent,5065429
"NOW Health Group, Inc.",5065430
NRG Energy,5065431
"NRG Energy, Incorporated",5065432
NRG Systems,5065433
NSK Precision America,5065434
NSLIJ Health System,5065435
NSTec,5065436
NTT Data Group,5065437
Nu Skin Enterprises Inc,5065438
Nuance Communications,5065439
Nucor Steel Decatur,5065440
NuFarms Americas,5065441
Nurses Unlimited,5065442
NurtureMed,5065443
Nustar Energy,5065444
NutureMed,5065445
NuVasive,5065446
Nuverra Environmental Solutions,5065447
NV Energy,5065448
NXP Semiconductors,5065449
NxStage Medical,5065450
NYIT,5065451
NYK Logistics,5065452
NYS Office of Alcoholism & Substance Abuse Services (NYS OASAS),5065453
NYS Office of Victims Services,5065454
"O'Brien & Gere Engineers, Inc.",5065455
O'Connell Development Group,5065456
O'Neal Flat Rolled Metals,5065457
O&G Industries,5065458
Oahu Transit Services,5065459
Oak Ridge Associated University,5065460
Oak Ridge National Lab,5065461
"Oakleaf Waste Management, LLC",5065462
Oaktree Capital Management,5065463
Oasis Car Wash Systems,5065464
OAUG Hyperion SIG,5065465
"Object Innovations, Inc.",5065466
OCAS,5065467
OCB (Vitreoretinal Consultants),5065468
Occidental Oil and Gas Division,5065469
Occidental Petroleum,5065470
Oce Imagistics,5065471
Ocean Optics,5065472
Ocean Power Technologies,5065473
Ocean Spray,5065474
Oceaneering International,5065475
Oceaneering International Inc,5065476
OCI Alabama LLC (Peroxygens),5065477
OCI Enterprises (Solar Power and Mission Solar Energy),5065478
OConnell Development Group Inc,5065479
Ocwen Financial Corporation,5065480
Odessa College,5065481
ODL Incorporated,5065482
Office Depot,5065483
Office Max,5065484
OFS Brands,5067859
OG&E,5065485
Ogden Newspaper,5065486
Ogilvy Commonhealth Worldwide,5065487
Ogin,5067860
OGIO,5065488
Ohio State University,5065489
OhioHealth,5065490
Oil States International,5065491
Oil-Dri Corporation of America,5065492
Oiltanking Houston,5065493
Oklahoma City Community College,5065494
Oklahoma City University,5065495
Oklahoma Heart Hospital,5065496
Oklahoma Office of Management and Enterprise Services Information Services Divis,5065497
Oklahoma State University,5065498
Oklahoma State University - Medical Center,5065499
Oklahoma University Medical Center,5065500
Olshan Foundation Repair Company,5065501
Olympia Sports,5065502
Omgeo LLC,5065503
Omni Hotels,5065504
Omnicell,5065505
Omnicom Group,5065506
Omnivision,5065507
Omya,5065508
On Semi Conductor,5065509
ON Semiconductor,5065510
